post_id,ticker,dividendo,yeld,media_yield_3m,soma_yield_3m,media_yield_6m,soma_yield_6m,media_yield_12m,soma_yield_12m,variacao_cotacao_mes,rentabilidade,rentabilidade_mes,cotacao_fechamento,soma_yield_ano_corrente,ano,vpa_yield,vpa,vpa_change,pl,vpa_rent,vpa_rent_m,yield_vpa_3m_sum,yield_vpa_3m,yield_vpa_6m_sum,yield_vpa_6m,yield_vpa_12m_sum,yield_vpa_12m,setor,setor_slug,valor,liquidezmediadiaria,patrimonio,pvp,p_vpa,post_title,ativos,volatility,numero_cotista,tx_gestao,tx_admin,tx_performance,scraping_date,ingestion_timestamp
446,BTAL11,0.9500,1.0600,1.1500,3.4500,1.1800,7.0800,1.2000,14.4000,9.9079,11.0729,11.0729,89.5200,1.0600,2026,0.8178,116.1600,10.5654,694931637.7200,20.8448,11.4696,2.4486,0.8162,4.8580,0.8097,9.4823,0.7902,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,89.68,755723.61,694931637.72,0.7706,0.7720385674931131,BTAL11,9,1522.5912991258,38168,,1.10,,2026-02-13,2026-02-13 20:07:10.248417
1769,BTCI11,0.0930,0.9900,1.0167,3.0500,1.0450,6.2700,1.0967,13.1600,0.1071,1.7139,1.0981,9.3500,2.0300,2026,,,,,,,,,,,,,Papéis,papeis,9.25,2536982.22,999918174.08,0.9224,,BTCI11,14,944.27627622321,198581,,0.95,,2026-02-13,2026-02-13 20:07:10.248417
350,BTCR11,0.9000,0.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.9618,14.5378,-5.0402,91.9600,12.5300,2022,0.9447,95.2700,0.6413,458252683.7300,4.6229,1.5920,2.8966,0.9655,6.6450,1.1075,,,Papéis,papeis,88,571148,118155565.38,1.3791,0.9236905636611735,BTCR11,14,32.776924943563,8102,,1,,2026-02-13,2026-02-13 20:07:10.248417
3963,BTHF11,0.1010,1.0700,1.1167,3.3500,1.1000,6.6000,1.1500,13.8000,6.1798,14.2408,7.3159,9.4500,2.2600,2026,,,,,,,,,,,,,Papéis,papeis,9.43,5295216.43,2109142405.64,0.9044,,BTHF11,,1237.5463212127,312539,,1.10,,2026-02-13,2026-02-13 20:07:10.248417
2960,BTHI11,0.3050,0.6800,0.7333,2.2000,0.8750,5.2500,0.9342,11.2100,-1.4023,-5.9697,-0.7318,45.0000,1.3600,2026,,,,,,,,,,,,,Hotéis,hoteis,42.5,70315.04,598615097.82,0.6617,,BTHI11,14,2998.1244627018,1616,,0.8,20,2026-02-13,2026-02-13 20:07:10.248417
6058,BTHR11,0.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Hotéis,hoteis,0,,333658415.61,0,,BTHR11,,,24,,,,2026-02-13,2026-02-13 20:07:10.248417
432,BTLG11,0.7900,0.7600,0.7633,2.2900,0.7783,4.6700,0.8083,9.7000,0.9766,1.7440,1.7440,103.4000,0.7600,2026,0.7676,102.9200,4.2017,5486794516.2100,10.4212,5.0015,2.2921,0.7640,4.5597,0.7599,9.1470,0.7622,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,102.91,16008243.61,5497692138.64,0.9929,0.9999028371550719,BTLG11,19,634.16034800415,438517,,0.90,,2026-02-13,2026-02-13 20:07:10.248417
3285,BTML11,0.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.2142,2.5700,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Lajes Corporativas,lajes-corporativas,101.37,,144584994.58,0.7951,,BTML11,2,2.438540867945,1,,,,2026-02-13,2026-02-13 20:07:10.248417
251,BTRA11,0.8000,1.2300,0.8600,2.5800,0.7683,4.6100,0.7967,9.5600,7.1476,8.4655,8.4655,65.2100,1.2300,2026,0.3576,111.8600,-19.3511,376363788.9000,15.2451,-19.0627,0.9866,0.9866,2.4523,0.4087,4.1885,0.3490,Fazendas,fazendas,67.97,315865.13,376363788.9,0.5242,0.6076345431789737,BTRA11,5,2822.5260859319,11922,,1.20,20,2026-02-13,2026-02-13 20:07:10.248417
197,BTSG11,1.0000,0.0000,0.0000,0.0000,0.2283,1.3700,0.2642,3.1700,0.0000,,0.0000,,0.0000,2026,0.6408,156.0600,13.3745,120950379.3700,25.6673,14.1010,1.9390,0.6463,3.9115,0.6519,7.6605,0.6384,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,145.92,146,120950379.37,0.935,0.9350249903883121,BTSG11,1,1589.9385793864,106,,,,2026-02-13,2026-02-13 20:07:10.248417
421,BTSI11,0.8100,0.0000,0.7400,0.7400,0.7400,0.7400,0.2983,3.5800,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Misto,misto,109.59,219,788070084.79,0.8864,,BTSI11,5,4202.1310719006,219,,,,2026-02-13,2026-02-13 20:07:10.248417
370,BTWR11,0.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1392,1.6700,0.0000,,0.0000,,0.0000,2026,0.6761,118.3200,5.6334,95755521.8200,14.9078,6.3476,1.8153,0.6051,3.3740,0.5623,6.4381,0.5365,Fundo de Desenvolvimento,fundo-de-desenvolvimento,105.49,105,96096199.59,0.8916,0.8915652467883706,BTWR11,1,1877.0623319911,141,,,,2026-02-13,2026-02-13 20:07:10.248417
3513,BTYU11,0.0846,0.8500,0.9700,2.9100,1.0183,6.1100,1.1692,14.0300,5.2966,6.1916,6.1916,9.9400,0.8500,2026,,,,,,,,,,,,,Incorporações,incorporacoes,8.55,7168.57,302938921.48,0.9446,,BTYU11,14,6114.3450857919,566,,1.25,20,2026-02-13,2026-02-13 20:07:10.248417
321,BZEL11,5.0924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2023,,,,,,,,,,,,,Misto,misto,0,,525933239.9,0,,BZEL11,14,,3,,,,2026-02-13,2026-02-13 20:07:10.248417
68,CACR11,1.2000,1.4100,1.6133,4.8400,1.6917,10.1500,1.6283,19.5400,6.4674,16.3270,7.9685,85.1100,3.1000,2026,1.7530,74.7300,-27.8180,361412805.1900,2.5752,-26.5527,5.3081,1.7694,10.0358,1.6726,18.4399,1.5367,Papéis,papeis,78.29,2234819.39,458809658.24,1.0669,1.047638164057273,CACR11,14,2565.8604690703,27015,,1,20,2026-02-13,2026-02-13 20:07:10.248417
3455,CAFE11,1.0082,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2025,,,,,,,,,,,,,Misto,misto,0,,0,0,,CAFE11,,,0,,,,2026-02-13,2026-02-13 20:07:10.248417
336,CARE11,0.0084,1.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.6316,42.1381,-1.5313,0.7400,6.7900,2021,0.1045,1.6041,-0.2412,286915148.0400,3.5632,-0.1369,0.3129,0.1043,0.6074,0.1012,,,Misto,misto,5.63,7210.65,249412875.35,0.7633,3.509756249610373,CARE11,14,38021.190735011,11759,,1.55,20,2026-02-13,2026-02-13 20:07:10.248417
276,CBOP11,0.1600,0.4200,0.7367,2.2100,0.5517,3.3100,0.4950,5.9400,15.6768,8.6170,16.1627,38.3700,1.9300,2026,0.1385,72.1800,-2.2216,102135370.3800,-12.7404,-2.0862,0.4343,0.4343,0.8782,0.8782,1.7689,0.1474,Lajes Corporativas,lajes-corporativas,40,21481,102135370.38,0.5542,0.5541701302299805,CBOP11,1,5036.9212178671,2077,,0.3,,2026-02-13,2026-02-13 20:07:10.248417
58,CCME11,0.0840,0.9200,0.9467,2.8400,0.9583,5.7500,0.9867,11.8400,-1.8359,6.4457,-0.9327,9.0900,1.8700,2026,,,,,,,,,,,,,Indefinido,indefinido,9.09,270701.91,715648527.43,0.8722,,CCME11,1,2007.3473058821,9197,1.25,0.15,20,2026-02-13,2026-02-13 20:07:10.248417
261,CCRF11,3.5013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,3.7556,93.2300,-2.8551,146548498.3100,3.5515,0.7933,4.8739,1.6246,8.2918,1.3820,12.5631,1.0469,Papéis,papeis,92.5,1276.82,118155565.38,1.4496,0.9921699023919339,CCRF11,14,8.061205807437,8102,,,,2026-02-13,2026-02-13 20:07:10.248417
3563,CCVA11,0.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1492,1.7900,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Indefinido,indefinido,98.97,159202.27,63925511.7,0.9718,,CCVA11,1,0.945499126369,1,,,,2026-02-13,2026-02-13 20:07:10.248417
2477,CDII11,1.3200,1.2100,1.2833,3.8500,1.4683,8.8100,1.4225,17.0700,-1.9789,3.1897,-0.7928,109.4700,2.5700,2026,,,,,,,,,,,,,Indefinido,indefinido,105.9,8777470.83,0,0,,CDII11,,1706.8056173141,0,,1,,2026-02-13,2026-02-13 20:07:10.248417
183,CEOC11,0.4300,0.9400,1.0500,3.1500,1.0883,6.5300,1.1592,13.9100,-0.3497,4.8897,0.5871,45.6000,2.0500,2026,0.6730,72.8100,-7.6015,132209542.8100,-15.1626,-6.9797,2.0109,0.6703,4.0071,0.6678,7.7765,0.6480,Lajes Corporativas,lajes-corporativas,44.67,28358.83,132209542.81,0.6139,0.6135146271116605,CEOC11,1,1730.2742108558,3809,,0.20,,2026-02-13,2026-02-13 20:07:10.248417
134,CFHI11,26.4663,0.0000,0.0000,0.0000,0.0000,0.0000,1.8158,21.7900,0.0000,,0.0000,,23.5300,2025,,,,,,,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,20.1,40,2514034.94,0.7562,,CFHI11,4,624888.66159096,96,,,,2026-02-13,2026-02-13 20:07:10.248417
69,CFII11,78.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4325,5.1900,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Indefinido,indefinido,768.97,298.38,102418709.69,0.9484,,CFII11,5,26792.332918538,101,,,,2026-02-13,2026-02-13 20:07:10.248417
3225,CIXM11,0.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2025,,,,,,,,,,,,,Misto,misto,9.04,220499.5,236270251.15,0.2344,,CIXM11,14,,108,,,,2026-02-13,2026-02-13 20:07:10.248417
157,CJCT11,0.2400,0.3700,0.6900,0.6900,0.2200,1.3200,0.2875,3.4500,0.0000,,0.0000,64.9300,0.3700,2026,0.0000,57.9017,0.5813,156913697.5600,0.5813,0.5813,,,,,,,Lajes Corporativas,lajes-corporativas,64.2,66010.6,231430573.98,0.8716,1.1087757354274572,CJCT11,1,3380.1925558472,819,,,,2026-02-13,2026-02-13 20:07:10.248417
2962,CLIN11,0.8800,0.9300,1.0333,3.1000,1.0883,6.5300,1.2017,14.4200,5.4694,11.6539,6.4502,94.4900,1.9900,2026,,,,,,,,,,,,,Fundo de Fundos,fundo-de-fundos,92.06,1164114.48,423853815.62,0.9509,,CLIN11,14,1371.674304765,12114,,1.05,,2026-02-13,2026-02-13 20:07:10.248417
327,CNES11,0.0029,0.1600,0.3933,1.1800,0.5033,3.0200,0.6100,7.3200,0.0000,0.1600,0.1600,1.8200,0.1600,2026,0.1598,6.5100,-92.7206,222331517.5400,-92.3901,-92.7089,0.3869,0.3869,0.6524,0.6524,1.2518,0.1043,Lajes Corporativas,lajes-corporativas,1.7,72106.13,221405992.1,0.2635,0.261136712749616,CNES11,1,5752.4197646643,82018,,0.30,,2026-02-13,2026-02-13 20:07:10.248417
2756,COPP11,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2023,,,,,,,,,,,,,Lajes Corporativas,lajes-corporativas,103,1827632,511745359.37,0.9606,,COPP11,4,17.748239349299,114,,,,2026-02-13,2026-02-13 20:07:10.248417
362,CORM11,0.7700,0.9006,0.9212,2.7636,0.8919,5.3513,0.9485,11.3823,-2.9732,-4.2658,-2.0994,85.5000,6.2039,2022,0.8945,90.5559,-2.3278,92123992.7200,0.2094,-1.4542,2.6360,0.8787,,,,,Lajes Corporativas,lajes-corporativas,0,,0,0,,CORM11,,,0,,,,2026-02-13,2026-02-13 20:07:10.248417
2754,CPFO11,31.4246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2023,,,,,,,,,,,,,Fundo de Fundos,fundo-de-fundos,0,,118155565.38,0,,CPFO11,14,,8102,,,,2026-02-13,2026-02-13 20:07:10.248417
3365,CPLG11,0.1300,1.0200,1.3733,4.1200,1.2983,7.7900,0.9067,10.8800,-3.1179,3.2851,-2.1297,12.7400,2.5400,2026,,,,,,,,,,,,,Misto,misto,12.35,13819956.52,471402008.32,1.1319,,CPLG11,1,2118.1132654714,1850,,0.90,10,2026-02-13,2026-02-13 20:07:10.248417
3220,CPOF11,0.4700,0.0000,0.0000,0.0000,0.8100,0.8100,0.2525,3.0300,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Misto,misto,110,29824105.47,511745359.37,1.0258,,CPOF11,4,3156.7901666527,114,,,,2026-02-13,2026-02-13 20:07:10.248417
2815,CPSH11,0.1100,1.0000,1.1667,3.5000,1.1067,6.6400,1.1250,13.5000,0.8242,1.8324,1.8324,11.0100,1.0000,2026,,,,,,,,,,,,,Indefinido,indefinido,10.88,13219360.04,896577861.9,0.9561,,CPSH11,7,1217.0313254797,30426,,0.92,10,2026-02-13,2026-02-13 20:07:10.248417
7773,CPTA11,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2026,15.4696,3.6200,0.0000,77931758.5300,0.0000,0.0000,15.4696,15.4696,15.4696,15.4696,15.4696,15.4696,Fiagro,fiagro,0,,77931758.53,0,,CPTA11,,,1102,,1,20,2026-02-13,2026-02-13 20:07:10.248417
1862,CPTI11,1.1500,1.2700,1.2000,3.6000,1.2150,7.2900,1.2542,15.0500,3.6644,11.0454,4.9809,90.8100,2.4100,2026,,,,,,,,,,,,,Indefinido,indefinido,89.99,2586293,0,0,,CPTI11,,1057.6868094697,0,,1,,2026-02-13,2026-02-13 20:07:10.248417
460,CPTR11,0.1150,1.3700,1.4367,4.3100,1.4500,8.7000,1.4383,17.2600,11.0964,12.6185,12.6185,8.4100,1.3700,2026,1.1033,9.9700,-89.8968,197583458.3700,-89.6404,-89.7853,3.3222,1.1074,6.5633,1.0939,12.3154,1.0263,Indefinido,indefinido,8.36,335663.22,197583458.37,0.8576,0.8385155466399197,CPTR11,0,1361.6974677135,21542,,1,20,2026-02-13,2026-02-13 20:07:10.248417
447,CPTS11,0.0900,1.1100,1.1467,3.4400,1.1733,7.0400,1.2175,14.6100,4.2254,9.2520,5.3823,8.1400,2.2600,2026,0.9804,9.1800,-89.6575,3197097104.6300,-89.4522,-89.5561,2.9950,0.9983,5.9150,0.9858,11.4386,0.9532,Papéis,papeis,8.02,8342186.17,3197097104.63,0.8889,0.8736383442265795,CPTS11,14,1030.4566569284,355275,0.82,,,2026-02-13,2026-02-13 20:07:10.248417
5189,CPUR11,0.1000,0.9100,0.9367,2.8100,0.8783,5.2700,0.9492,11.3900,4.8664,5.8207,5.8207,10.9900,0.9100,2026,,,,,,,,,,,,,Misto,misto,10.68,722137.48,664693959.53,1.0908,,CPUR11,15,1365.5818193107,1550,1,,10,2026-02-13,2026-02-13 20:07:10.248417
2559,CRAA11,1.3000,1.2600,1.2500,3.7500,1.2917,7.7500,1.3283,15.9400,6.6757,9.9519,8.0198,102.9100,2.5000,2026,1.1794,101.7500,0.0000,241141942.7000,0.0000,0.0000,3.6335,1.2112,7.3081,1.2180,13.3921,1.1160,Indefinido,indefinido,100.47,1088936.52,241141942.7,0.9909,0.9874201474201474,CRAA11,,904.23776369383,10443,,1.15,20,2026-02-13,2026-02-13 20:07:10.248417
436,CRFF11,0.6300,0.8300,0.8367,2.5100,0.8333,5.0000,0.8542,10.2500,4.0822,3.8568,4.9461,75.9800,1.6900,2026,0.7080,86.1600,2.5714,59457048.0400,9.0810,3.2976,2.1689,0.7230,4.4045,0.7341,9.0046,0.7504,Fundo de Fundos,fundo-de-fundos,76,18079.74,60138241.01,0.8894,0.882079851439183,CRFF11,14,3825.6868110237,1179,,,,2026-02-13,2026-02-13 20:07:10.248417
2757,CSMC11,8.1959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Indefinido,indefinido,0,,2020971477.93,0,,CSMC11,11,,1,,,,2026-02-13,2026-02-13 20:07:10.248417
242,CTXT11,0.0100,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3974,-25.9565,1.4379,23.2200,0.7500,2021,0.1862,48.3312,-0.0969,125384663.8500,0.5388,0.0892,0.3930,0.1310,0.8061,0.1343,,,Lajes Corporativas,lajes-corporativas,5.57,1142.65,95851888.87,0.273,0.11524646605091535,CTXT11,1,6171.0139412337,2181,,0.265,,2026-02-13,2026-02-13 20:07:10.248417
72,CVPR11,0.8450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Indefinido,indefinido,0,,60231820.17,0,,CVPR11,14,,3,,,,2026-02-13,2026-02-13 20:07:10.248417
86,CXAG11,0.7200,0.9100,1.0033,3.0100,0.9817,5.8900,1.0583,12.7000,3.4348,10.1602,4.3761,79.5000,2.0300,2026,0.6515,110.5200,-3.6023,231047940.6600,15.5012,-2.9743,1.9171,0.6390,4.2429,0.7071,7.8899,0.6575,Agências de Bancos,agencias-de-bancos,76.2,130271.26,231047940.66,0.6971,0.6894679695982628,CXAG11,32,1295.153896147,11583,,0.58,,2026-02-13,2026-02-13 20:07:10.248417
6127,CXCE11,0.4797,1.1400,1.1567,3.4700,1.1467,6.8800,1.1842,14.2100,2.5391,5.4621,3.7080,42.0000,2.3100,2026,,,,,,,,,,,,,Lajes Corporativas,lajes-corporativas,41.83,27373.65,107905417.91,0.6606,,CXCE11,1,1583.8145561479,2915,,5,,2026-02-13,2026-02-13 20:07:10.248417
343,CXCE11B,0.4293,1.0900,1.0833,3.2500,1.0933,6.5600,1.0200,12.2400,0.1777,3.7260,1.2696,39.4700,12.2400,2024,0.6722,64.5300,-1.6311,110543765.8800,0.1881,-0.9698,1.9759,0.6586,3.9188,0.6531,7.8145,0.6512,Lajes Corporativas,lajes-corporativas,44.01,9205,110543765.88,0.5962,0.6820083682008368,CXCE11B,1,22.210224132398,3247,,5,,2026-02-13,2026-02-13 20:07:10.248417
132,CXCI11,0.7500,1.0200,1.1500,3.4500,1.1517,6.9100,1.2025,14.4300,1.2251,11.8716,2.2575,73.5400,2.2600,2026,0.9212,86.8400,-6.7340,178692556.7200,-3.8529,-5.8748,2.6896,0.8965,5.5494,0.9249,11.0241,0.9187,Indefinido,indefinido,72.11,101768.74,178692556.72,0.8316,0.8303777061262091,CXCI11,14,1263.3603072302,5414,,0.70,20,2026-02-13,2026-02-13 20:07:10.248417
147,CXCO11,0.7500,1.0500,1.1633,3.4900,1.1650,6.9900,1.2383,14.8600,5.0758,15.1945,6.1791,71.4200,2.3900,2026,0.7269,96.3000,-3.0211,377933926.3100,10.0712,-2.3162,2.1783,0.7261,4.6195,0.7699,8.8815,0.7401,Lajes Corporativas,lajes-corporativas,70.87,148239.78,374665086.21,0.7404,0.7359293873312566,CXCO11,10,1879.2881879662,12261,0.125,0.125,,2026-02-13,2026-02-13 20:07:10.248417
363,CXRI11,0.6200,0.9000,0.9033,2.7100,0.9233,5.5400,0.9492,11.3900,0.8824,10.5550,1.7903,68.6000,1.7800,2026,0.6794,86.8400,5.0696,136838521.4400,10.6974,5.7834,2.0929,0.6976,4.2742,0.7124,8.7684,0.7307,Fundo de Fundos,fundo-de-fundos,66,24981.61,137430479.15,0.7568,0.7600184246890833,CXRI11,1,4288.3150898373,1757,,1.20,,2026-02-13,2026-02-13 20:07:10.248417
380,CXTL11,0.6166,0.2000,0.2500,0.2500,0.8200,0.8200,0.4858,5.8300,-11.0564,-10.8785,-10.8785,306.9800,0.2500,2026,0.0386,414.6200,-15.2972,22222221.1500,-28.9578,-15.2645,0.2920,0.2920,1.0689,0.1782,4.0844,0.3404,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,339.5,5922.57,22222221.15,0.8185,0.8188220539288987,CXTL11,1,5529.946748238,585,,0.35,,2026-02-13,2026-02-13 20:07:10.248417
257,CYCR11,0.1060,1.1400,1.1933,3.5800,1.2267,7.3600,1.2892,15.4700,4.9718,10.9528,6.1684,9.2900,2.3400,2026,1.1253,9.4200,-1.2579,344222322.4000,-89.2319,-0.1468,3.3951,1.1317,6.9055,1.1509,13.5918,1.1326,Indefinido,indefinido,9.08,609185.52,344222322.4,0.9628,0.9639065817409767,CYCR11,14,1244.4377299049,17578,,0.95,20,2026-02-13,2026-02-13 20:07:10.248417
3367,DAMA11,0.0753,0.9900,1.0133,3.0400,1.1200,6.7200,1.1750,14.1000,3.5422,6.0359,4.5673,7.6000,1.9800,2026,,,,,,,,,,,,,Misto,misto,7.66,4269,46614168.47,0.9086,,DAMA11,14,5497.0953875189,850,0.60,0.20,25,2026-02-13,2026-02-13 20:07:10.248417
198,DAMT11B,0.5825,0.0000,0.0000,0.0000,0.5833,3.5000,0.2917,3.5000,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Shoppings,shoppings,11.45,23,254655378.68,0.7996,,DAMT11B,2,11.754541182071,541,,,,2026-02-13,2026-02-13 20:07:10.248417
6160,DAYM11,0.0350,0.9100,0.8433,2.5300,0.7033,4.2200,0.3517,4.2200,-12.1005,-11.3006,-11.3006,3.8500,0.9100,2026,,,,,,,,,,,,,Lajes Corporativas,lajes-corporativas,4.12,10991.87,169980327.08,0.4215,,DAYM11,6,4254.71791092,856,,1.20,20,2026-02-13,2026-02-13 20:07:10.248417
465,DCRA11,0.0900,1.1800,1.3133,3.9400,1.3033,7.8200,1.3125,15.7500,2.9810,10.5419,4.1962,7.6000,2.6700,2026,0.9202,9.7800,0.0000,65905390.5900,0.0000,0.0000,2.7663,0.9221,5.5348,0.9225,10.2213,1.0221,Indefinido,indefinido,7.5,94432.13,65905390.59,0.7587,0.7668711656441718,DCRA11,0,1621.592298401,15095,0.87,0.17,10,2026-02-13,2026-02-13 20:07:10.248417
412,DEVA11,0.3000,1.1800,1.4667,4.4000,1.3817,8.2900,1.4292,17.1500,-5.0822,2.8090,-3.9622,25.4000,2.6700,2026,0.4486,98.0800,-3.1787,1377513358.5100,16.6190,-2.7443,1.1473,0.3824,2.3059,0.3843,5.0003,0.4167,Papéis,papeis,24.91,1127908.13,1377513358.51,0.2497,0.2539763458401305,DEVA11,14,2124.797542686,80230,1,0.20,10,2026-02-13,2026-02-13 20:07:10.248417
7701,DIVS11,1.2000,1.1500,1.1767,3.5300,1.1800,7.0800,0.7933,9.5200,4.1149,6.2908,5.3122,104.7500,2.3400,2026,,,,,,,,,,,,,FI-Infra,fi-infra,103.93,793608.52,0,0,,DIVS11,,746.29945404298,0,,1,,2026-02-13,2026-02-13 20:07:10.248417
159,DLMT11,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Varejo,varejo,0,,6801386.29,0,,DLMT11,2,,9,,,,2026-02-13,2026-02-13 20:07:10.248417
74,DPRO11,0.0600,0.9400,0.9433,2.8300,0.9683,5.8100,0.9842,11.8100,0.6319,1.4213,1.5779,6.3700,1.8900,2026,,,,,,,,,,,,,Indefinido,indefinido,6.12,972.91,45757275.31,0.671,,DPRO11,1,4721.606331062,742,0.92,0.13,,2026-02-13,2026-02-13 20:07:10.248417
296,DRIT11B,0.5300,0.6300,0.6467,1.9400,0.5417,3.2500,1.1650,13.9800,17.6953,16.7581,18.4368,84.6700,1.9400,2025,0.4596,130.5600,-1.3599,60485010.4100,7.4571,-0.9066,1.2352,0.4117,2.4650,0.4108,9.6988,0.8082,Lajes Corporativas,lajes-corporativas,83.3,1547,60485010.41,0.6167,0.6380208333333333,DRIT11B,4,29.849726723528,348,,0.5,15,2026-02-13,2026-02-13 20:07:10.248417
450,DVFF11,0.0650,1.1000,1.1233,3.3700,1.1167,6.7000,1.1158,13.3900,-1.3378,1.9373,-0.2525,5.9000,2.2700,2026,0.7446,8.7300,-90.4171,96130695.0600,-89.4603,-90.3458,2.2678,0.7559,4.5903,0.7650,9.5179,0.7932,Fundo de Fundos,fundo-de-fundos,5.8,107567.04,96130695.06,0.6804,0.6643757159221076,DVFF11,14,3025.7638413086,1994,0.65,0.15,20,2026-02-13,2026-02-13 20:07:10.248417
303,EDFO11B,0.4923,0.4200,0.8167,2.4500,0.8833,5.3000,0.9908,11.8900,-0.2208,-17.9314,0.1983,117.5000,3.5900,2025,0.6016,210.4700,9.6883,49670858.8500,20.1556,10.3482,2.0135,0.6712,4.1821,0.6970,8.9779,0.7482,Lajes Corporativas,lajes-corporativas,229.98,7938.5,49670858.85,0.5606,1.092697296526821,EDFO11B,1,181.93250260017,490,,,,2026-02-13,2026-02-13 20:07:10.248417
357,EDGA11,0.0625,0.4600,0.6200,0.6200,0.6200,0.6200,0.3417,4.1000,-6.1644,-5.7327,-5.7327,13.7000,0.4600,2026,0.0506,47.0100,-23.3116,179209695.4900,-28.0787,-23.2728,0.4124,0.4124,0.9342,0.9342,1.5574,0.1298,Lajes Corporativas,lajes-corporativas,13.69,10169.78,171694610.08,0.3008,0.2912146351840034,EDGA11,1,3055.0047574732,3750,,0.20,,2026-02-13,2026-02-13 20:07:10.248417
3565,EDGE11,79.2400,7.2000,7.2000,7.2000,7.2000,7.2000,7.2000,7.2000,0.0000,,0.0000,1100.0000,7.2000,2026,,,,,,,,,,,,,Papéis,papeis,1071.8,1071,13821543.99,0.9251,,EDGE11,14,2447.4279805676,126,,,,2026-02-13,2026-02-13 20:07:10.248417
467,EGAF11,1.4400,1.4300,1.4567,4.3700,1.5467,9.2800,1.5858,19.0300,5.1044,10.3437,6.6074,100.6900,2.9900,2026,1.3256,98.0700,0.0000,307131696.7400,0.0000,0.0000,2.8181,0.9394,5.8461,0.9743,13.6726,1.1394,Indefinido,indefinido,98.25,916430.52,307131696.74,0.9904,1.0018354236769655,EGAF11,0,890.8807024168,11886,,1.2,10,2026-02-13,2026-02-13 20:07:10.248417
6173,EIRA11,1.2400,1.1900,0.8067,2.4200,0.4033,2.4200,0.3457,2.4200,0.0958,1.2869,1.2869,104.5000,2.4200,2026,,,,,,,,,,,,,Outros,outros,103.26,10101.58,20901127.19,0.9905,,EIRA11,,2536.2942829691,122,,,,2026-02-13,2026-02-13 20:07:10.248417
3369,EMET11,0.1000,1.0100,1.8933,5.6800,1.3417,8.0500,1.5233,9.1400,-1.0000,-5.9146,-0.0001,9.9000,4.4100,2026,,,,,,,,,,,,,Misto,misto,9.75,4947.61,49063293.2,0.9857,,EMET11,14,6917.2420222628,167,,,,2026-02-13,2026-02-13 20:07:10.248417
3000,ENDD11,5.4189,4.8000,1.6000,4.8000,0.8000,4.8000,0.8133,9.7600,9.2706,32.2183,14.5155,112.8000,9.7600,2025,,,,,,,,,,,,,Indefinido,indefinido,113.5,286188.57,0,0,,ENDD11,,1682.5345273655,0,,0.30,,2026-02-13,2026-02-13 20:07:10.248417
530,EQIA11,0.4503,,,,,,,,,,,,,2021,,,,,,,,,,,,,Fiagro,fiagro,0,,0,0,,EQIA11,,,0,,,,2026-02-13,2026-02-13 20:07:10.248417
